
 Lista de Imóveis da Caixa;;Data de geração:;23/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444414731760 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA RAIMUNDO VIEIRA, N. 396-A, Apto ., ;53.032,18;98.500,00;46.17;Casa, 0.00 de área total, 58.50 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414731760
 8444413517056 ;PI ;DEMERVAL LOBAO ;BAIRRO SAO PEDRO ; RUA TRAVESSA VISTA ALEGRE, N. 14, LT 14 QD 01 ;71.251,59;132.254,98;46.13;Casa, 0.00 de área total, 62.00 de área privativa, 184.86 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413517056
 8444414699530 ;PI ;DEMERVAL LOBAO ;CENTRO ; RUA LEONILIA LEITE, N. 136, . ;55.914,04;103.000,00;45.72;Casa, 0.00 de área total, 60.40 de área privativa, 165.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414699530
 8444412909856 ;PI ;DEMERVAL LOBAO ;PARQUE VAQUEJADOR ; AVENIDA SINHA RIBEIRO, N. 532, CASA ;53.347,27;97.000,00;45.01;Casa, 0.00 de área total, 56.30 de área privativa, 199.80 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412909856
 8444414040148 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA ELZA COUTINHO MELO, N. 280, ;46.527,62;84.600,00;45.01;Casa, 0.00 de área total, 58.00 de área privativa, 192.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414040148
 8444418705217 ;PI ;DEMERVAL LOBAO ;SANTA INES ;RUA TIMÓTEO, N. 269, LT 03 ;48.947,49;89.000,00;45.01;Casa, 0.00 de área total, 56.00 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418705217
 8444424825881 ;PI ;DEMERVAL LOBAO ;CENTRO ; TRAVESSA ESPIRITO SANTO, N. 15, ;54.997,19;100.000,00;45.01;Casa, 64.06 de área total, 64.06 de área privativa, 211.78 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424825881
 8444412841178 ;PI ;DEMERVAL LOBAO ;CENTRO ;RUA BARTOLOMEU SOARES ESQ DA RUA MARIA RAIMUNDA DE, N. 486, CS 486 ;32.560,04;59.000,00;44.82;Casa, 0.00 de área total, 52.29 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412841178
 8444408367823 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; RUA PARAIBUNA, N. 155, ;62.176,87;111.600,00;44.29;Casa, 67.66 de área total, 67.66 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408367823
 8444421780542 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA ANTONIA DE JESUS VELOSO CHAVES, N. 72, ;50.105,74;88.769,96;43.56;Casa, 0.00 de área total, 62.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421780542
 8444409649326 ;PI ;DEMERVAL LOBAO ;CENTRO ; RUA JOSÉ RIBEIRO, N. 1247, ;64.253,37;112.443,88;42.86;Casa, 56.75 de área total, 56.75 de área privativa, 187.95 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409649326
 8444415200432 ;PI ;DEMERVAL LOBAO ;BAIRRO CIDADE NOVA ; RUA FELICIANO CARDOSO, N. 544, ;60.751,19;106.315,04;42.86;Casa, 58.50 de área total, 58.50 de área privativa, 188.07 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415200432
 8444416380213 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA BARROCAO, N. 49, 49, ;59.428,31;104.000,00;42.86;Casa, 56.00 de área total, 56.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416380213
 8444416971734 ;PI ;DEMERVAL LOBAO ;BAIRRO CIDADE NOVA ; TRAVESSA GIRASSOL, N. 14, QUADRA C ;61.256,88;107.200,00;42.86;Casa, 58.50 de área total, 58.50 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416971734
 8444417106883 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA VIOLETA, N. 04, QUADRA C ;63.123,24;110.466,14;42.86;Casa, 58.50 de área total, 58.50 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417106883
 8444424872790 ;PI ;DEMERVAL LOBAO ;CENTRO ; TRAVESSA GARDÊNIA, N. 347, ;61.562,96;107.735,65;42.86;Casa, 62.00 de área total, 62.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424872790
 8444425485804 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA AZALEIA, N. 36,  LT 02 ;61.142,59;107.000,00;42.86;Casa, 62.00 de área total, 62.00 de área privativa, 190.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425485804
 8444425747078 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; RUA MATO GROSSO, N. 998, ;60.867,41;106.518,43;42.86;Casa, 65.67 de área total, 65.67 de área privativa, 223.18 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425747078
 8444409327302 ;PI ;DEMERVAL LOBAO ;BOA ESPERANÇA ;RUA  ANTONIO CARVALHO DE LIMA, N. 1961, ;66.495,04;116.000,00;42.68;Casa, 51.10 de área total, 51.10 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409327302
 8444422004872 ;PI ;DEMERVAL LOBAO ;VILA FILOMENA ; RUA RAIMUNDO NONATO SOARES, N. 251, ;70.679,64;123.300,00;42.68;Casa, 65.51 de área total, 65.51 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422004872
 8444424455065 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA BELO MONTE, N. 211, ;65.979,13;115.100,00;42.68;Casa, 62.00 de área total, 62.00 de área privativa, 174.35 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424455065
 8444424812240 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA GARDENIA, N. 307, ;66.495,04;116.000,00;42.68;Casa, 62.00 de área total, 62.00 de área privativa, 280.88 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424812240
 8444425250475 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TRAVESSA GIRASSOL, N. 191, ;66.376,78;115.793,69;42.68;Casa, 64.06 de área total, 64.06 de área privativa, 180.20 de área do terreno,  3 qto(s), a.serv, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425250475
 8444429047275 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; RUA ESPIRITO SANTO, N. 909, ;68.893,22;120.183,60;42.68;Casa, 56.43 de área total, 56.43 de área privativa, 209.56 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429047275
 8444403870918 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ; RUA MATO GROSSO, N. 1035, LT 03 ;52.402,45;90.517,95;42.11;Casa, 56.00 de área total, 56.00 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403870918
 8444408496453 ;PI ;DEMERVAL LOBAO ;VISTA ALEGRE ;RUA FREI CONRADO, N. 990, ;52.102,60;90.000,00;42.11;Casa, 56.00 de área total, 56.00 de área privativa, 195.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408496453
 8444409388646 ;PI ;DEMERVAL LOBAO ;BAIRRO SAO PEDRO ; RUA DIVINA, N. 944, ;53.260,44;92.000,00;42.11;Casa, 56.35 de área total, 56.35 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409388646
 8444410145352 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; RUA VITORIA, N. 758, ;50.944,77;88.000,00;42.11;Casa, 56.00 de área total, 56.00 de área privativa, 196.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410145352
 8444410539105 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA SAO JOSE, N. 34, ;57.602,32;99.500,00;42.11;Casa, 52.50 de área total, 52.50 de área privativa, 472.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410539105
 8444413020836 ;PI ;DEMERVAL LOBAO ;PIAÇAVA I ; TRAVESSA NICOLAU RODRIGUES, N. 75, ;52.102,60;90.000,00;42.11;Casa, 56.75 de área total, 56.75 de área privativa, 165.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413020836
 8444413025986 ;PI ;DEMERVAL LOBAO ;SAO PEDRO ; RUA TRAVESSA VISTA ALEGRE, N. S/N, LOTE 18 QD. 01 ;55.137,94;95.243,12;42.11;Casa, 64.12 de área total, 64.12 de área privativa, 203.38 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413025986
 8444413336701 ;PI ;DEMERVAL LOBAO ;SAO PEDRO ; RUA TRAVESSA VISTA ALEGRE, N. SN, LT 10, QD 01 ;49.420,93;85.367,78;42.11;Casa, 57.00 de área total, 57.00 de área privativa, 180.33 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413336701
 8444425348262 ;PI ;DEMERVAL LOBAO ;BAIRRO CIDADE NOVA ; TRAVESSA AZALEIA, N. 60, LT 06 ;56.155,03;97.000,00;42.11;Casa, 62.00 de área total, 62.00 de área privativa, 190.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425348262
 8444407048775 ;PI ;DEMERVAL LOBAO ;CENTRO ; RUA SAO JOSE, N. 177, ;75.305,50;130.000,00;42.08;Casa, 112.00 de área total, 112.00 de área privativa, 325.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407048775
 8444409640272 ;PI ;DEMERVAL LOBAO ;SAO PEDRO ; RUA MANOEL ANTONIO, N. 176, ;79.849,32;137.844,00;42.08;Casa, 63.00 de área total, 63.00 de área privativa, 265.00 de área do terreno,  2 qto(s), varanda, WC, WC Emp, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409640272
 8444414152442 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA DULCILENE MORAES, N. 303, ;76.464,05;132.000,00;42.08;Casa, 56.90 de área total, 56.90 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414152442
 8444425708765 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; TREVESSA AZALEIA, N. 66, LT 07 ;76.464,05;132.000,00;42.08;Casa, 62.00 de área total, 62.00 de área privativa, 190.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, WC Emp, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425708765
 8444402256000 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ;RUA 7 DE SETEMBRO, N. 740, LT 740 ;31.041,67;53.436,23;41.91;Casa, 53.40 de área total, 53.40 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402256000
 8444404472800 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ; RUA MATO GROSSO, N. 1055, ;42.987,38;74.000,00;41.91;Casa, 56.00 de área total, 56.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404472800
 8444407726609 ;PI ;DEMERVAL LOBAO ;VILA FILOMENA ; RUA NOVO HORIZONTE, N. 45, ;38.921,01;67.000,00;41.91;Casa, 56.00 de área total, 56.00 de área privativa, 170.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407726609
 8444409144283 ;PI ;DEMERVAL LOBAO ;BAIRRO TAMBORIL ; RUA TIA EMILIA, N. 111, ;40.663,74;70.000,00;41.91;Casa, 61.60 de área total, 61.60 de área privativa, 161.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409144283
 8444412323703 ;PI ;DEMERVAL LOBAO ;PIAÇAVA I ; RUA RAIMUNDO LAURINDO, N. 191, ;42.161,34;72.578,01;41.91;Casa, 53.22 de área total, 53.22 de área privativa, 135.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412323703
 8444413380654 ;PI ;DEMERVAL LOBAO ;SAO PEDRO ; RUA TRAVESSA VISTA ALEGRE, N. S/N, QD 01, LT 13 ;48.215,58;83.000,00;41.91;Casa, 52.00 de área total, 52.00 de área privativa, 185.43 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413380654
 8444415480834 ;PI ;DEMERVAL LOBAO ;PIAÇAVA ; RUA TRAVESSA RODRIGUES DE SOUSA, N. 365, CS ;45.020,57;77.500,00;41.91;Casa, 52.00 de área total, 52.00 de área privativa, 257.38 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415480834
 8444416001859 ;PI ;DEMERVAL LOBAO ;VILA FILOMENA ; AVENIDA MANOEL RIBEIRO, N. 631, ;47.053,76;81.000,00;41.91;Casa, 56.97 de área total, 56.97 de área privativa, 219.49 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416001859
 8444410433706 ;PI ;DEMERVAL LOBAO ;CENTRO ; R TRAVESSA CRISTOVAO SOARES, N. 10, ;82.550,28;141.000,00;41.46;Casa, 66.16 de área total, 66.16 de área privativa, 180.80 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410433706
 10279388 ;PI ;DEMERVAL LOBAO ;PARQUE VAQUEJADOR ;RUA JOÃO JOSE DOS SANTOS, N. 00, QD 66, LTS 1 A 25 ;660.000,00;660.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 7860.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10279388
 8444403182094 ;PI ;DEMERVAL LOBAO ;PIAÇAVA ;RUA ANTONIO PEREIRA LOPES, N. 540, LT 02 ;83.000,00;83.000,00;0.00;Casa, 42.00 de área total, 42.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403182094
 8444409440419 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ;RUA TRAVESSA PALMEIRAIS, N. 10, ;204.627,16;204.627,16;0.00;Casa, 66.16 de área total, 66.16 de área privativa, 193.80 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409440419
 8444409443914 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ;RUA TRAVESSA PALMEIRAIS, N. 15, ;204.473,02;204.473,02;0.00;Casa, 0.00 de área total, 66.16 de área privativa, 207.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409443914
 8444409768309 ;PI ;DEMERVAL LOBAO ;PRAIA DO VENTO ;RUA TRAVESSA PALMEIRAIS, N. 09, ;204.473,02;204.473,02;0.00;Casa, 0.00 de área total, 66.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409768309
 8444410540812 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA TRAVESSA ROSA VELOSO, N. 15, ZONA URBANA ;170.334,10;170.334,10;0.00;Casa, 0.00 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410540812
 8444411107349 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA TRAVESSA RAIMUNDO VIEIRA, N. 20, ;76.000,00;76.000,00;0.00;Casa, 0.00 de área total, 53.90 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411107349
 8444411784391 ;PI ;DEMERVAL LOBAO ;SANTA INES ;RUA ELIAS SANTOS, N. 145, ;100.000,00;100.000,00;0.00;Casa, 56.67 de área total, 56.67 de área privativa, 148.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411784391
 8444415235732 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ; RUA ELZA COUTINHO, N. 129, ;105.250,00;105.250,00;0.00;Casa, 61.60 de área total, 61.60 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415235732
 8444416389830 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA BARROCAO, N. 45, ZONA URBANA ;145.000,00;145.000,00;0.00;Terreno, 75.00 de área total, 0.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416389830
 8444416483896 ;PI ;DEMERVAL LOBAO ;BAIRRO SAO PEDRO ;RUA TRAVESSA MARANATA, N. 65 ;104.000,00;104.000,00;0.00;Casa, 0.00 de área total, 58.50 de área privativa, 174.30 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416483896
 8444417003413 ;PI ;DEMERVAL LOBAO ;VILA FILOMENA ; RUA RAIMUNDO NONATO SOARES, N. 323, ;83.000,00;83.000,00;0.00;Casa, 56.00 de área total, 56.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417003413
 8444417065265 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA ELIAS SANTOS, N. 617, ;129.000,00;129.000,00;0.00;Casa, 59.89 de área total, 59.89 de área privativa, 202.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417065265
 8444417275049 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA RAIMUNDO VIEIRA, N. 436, ;123.000,00;123.000,00;0.00;Casa, 58.50 de área total, 58.50 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417275049
 8444417333820 ;PI ;DEMERVAL LOBAO ;SANTA INES ;RUA NOVA, N. 455, ;120.081,92;120.081,92;0.00;Casa, 63.36 de área total, 63.36 de área privativa, 172.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417333820
 8444417415258 ;PI ;DEMERVAL LOBAO ;SANTA INES ; RUA TIA EMÍLIA, N. 898, ;103.000,00;103.000,00;0.00;Casa, 58.50 de área total, 58.50 de área privativa, 174.90 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417415258
 8444418001643 ;PI ;DEMERVAL LOBAO ;CIDADE NOVA ;RUA TRAVESSA GIRASSOL, N. 02, LT 02 QD D ;103.000,00;103.000,00;0.00;Casa, 62.70 de área total, 62.70 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418001643
